Current Time,Relative Time,Button Pushed,Zig ID,Zig X,Zig Y,Zig Z,Zig Qw,Zig Qx,Zig Qy,Zig Qz,P1 ID,P1 X,P1 Y,P1 Z,P1 Qw,P1 Qx,P1 Qy,P1 Qz,P2 ID,P2 X,P2 Y,P2 Z,P2 Qw,P2 Qx,P2 Qy,P2 Qz,Zig 1 ID,Zig 1 X,Zig 1 Y,Zig 1 Z,Zig 1 Yaw,Zig 1 Pitch,Zig 1 Distance,Zig 2 ID,Zig 2 X,Zig 2 Y,Zig 2 Z,Zig 2 Yaw,Zig 2 Pitch,Zig 2 Distance
4060.842247999,0.0,False,0,0.999814,0.001692,0.005325,0.018465,-0.098274,-0.073855,0.104811,1,0.096034,0.028132,0.139650,0.985131,-0.602699,1.805226,0.052710,2,0.207632,0.084477,-0.100706,-0.969335,0.343942,1.629673,0.124074,1,0.46900659799575806,1.7823301553726196,-0.1711191087961197,14.742731446363095,-5.304583052497749,1.850932122231747,3,-0.542186975479126,2.072171688079834,-0.23774632811546326,-14.662816674730456,-6.333695611672265,2.1550836498361767
4060.961736,0.11948800100026347,False,0,0.999814,0.001674,0.005337,0.018438,-0.098277,-0.073855,0.104813,1,0.096078,0.028167,0.139560,0.985139,-0.602693,1.805174,0.052723,2,0.207815,0.084312,-0.100380,-0.969344,0.344089,1.629528,0.124076,1,0.48113515973091125,1.7851182222366333,-0.1700523942708969,15.084240834824458,-5.255212973099959,1.8566248748974123,3,-0.5641812682151794,2.0996367931365967,-0.23894904553890228,-15.04035444235871,-6.271997442394837,2.1872063946646123
4061.090701999,0.24845400000003792,False,0,0.999814,0.001712,0.005320,0.018445,-0.098274,-0.073857,0.104807,1,0.096062,0.028239,0.139652,0.985125,-0.602675,1.805209,0.052742,2,0.208183,0.083766,-0.099536,-0.969400,0.344578,1.629086,0.124110,1,0.46340978145599365,1.7662601470947266,-0.17770978808403015,14.701217222675009,-5.558506373901602,1.8346673544664842,3,-0.5721141695976257,2.1441328525543213,-0.24233677983283997,-14.940034107645266,-6.232152830967906,2.232341243474407
4061.223951999,0.3817039999998997,False,0,0.999814,0.001712,0.005337,0.018443,-0.098279,-0.073855,0.104809,1,0.095990,0.028190,0.139777,0.985116,-0.602674,1.805258,0.052745,2,0.208320,0.083432,-0.099352,-0.969418,0.344688,1.628976,0.124099,1,0.4609631299972534,1.772392749786377,-0.173404723405838,14.578486033709712,-5.409012833497574,1.8395467552665343,3,-0.5580106973648071,2.090710163116455,-0.23887771368026733,-14.943901859584509,-6.299513334486,2.177040993326746
4061.352224,0.5099760010002683,False,0,0.999814,0.001698,0.005351,0.018472,-0.098278,-0.073854,0.104810,1,0.095959,0.028156,0.139808,0.985116,-0.602672,1.805281,0.052743,2,0.208390,0.083373,-0.099298,-0.969413,0.344736,1.628911,0.124094,1,0.4705570638179779,1.765149474143982,-0.16978654265403748,14.926887697923668,-5.309950083833124,1.834667295845812,3,-0.5584271550178528,2.0892751216888428,-0.24301443994045258,-14.964366442799982,-6.4114624030530445,2.176227800481566
4061.437035999,0.5947879999998804,False,0,0.999814,0.001697,0.005328,0.018450,-0.098281,-0.073856,0.104812,1,0.095951,0.028157,0.139867,0.985108,-0.602673,1.805305,0.052742,2,0.208444,0.083358,-0.099222,-0.969411,0.344783,1.628849,0.124091,1,0.46541303396224976,1.7625172138214111,-0.16740524768829346,14.791974546672476,-5.246928442902948,1.8306011958240154,3,-0.5423463582992554,2.0558743476867676,-0.23930402100086212,-14.778139265987868,-6.421598448113646,2.1396320525511245
4061.559134999,0.7168870000000425,False,0,0.999814,0.001694,0.005326,0.018455,-0.098275,-0.073852,0.104808,1,0.095951,0.028134,0.139957,0.985096,-0.602662,1.805350,0.052734,2,0.208598,0.083123,-0.099136,-0.969407,0.344885,1.628709,0.124090,1,0.47188350558280945,1.7868022918701172,-0.17809882760047913,14.793704628594842,-5.504626460140073,1.8566248047104428,3,-0.5548610687255859,2.077054023742676,-0.23974628746509552,-14.956652767851576,-6.363085883787654,2.163215778762312
4061.645911999,0.8036640000000261,False,0,0.999814,0.001671,0.005345,0.018452,-0.098280,-0.073857,0.104808,1,0.095962,0.028106,0.139982,0.985092,-0.602636,1.805393,0.052733,2,0.208859,0.082934,-0.098930,-0.969388,0.345000,1.628555,0.124075,1,0.47438156604766846,1.783966064453125,-0.17444078624248505,14.891148480543048,-5.398341119693485,1.8541850978883165,3,-0.5525996685028076,2.0988779067993164,-0.24289755523204803,-14.750286719987201,-6.38560091244599,2.1839537732327114
4061.735044999,0.8927969999999732,False,0,0.999814,0.001657,0.005334,0.018444,-0.098278,-0.073853,0.104811,1,0.095955,0.028078,0.140011,0.985090,-0.602618,1.805416,0.052732,2,0.209035,0.082711,-0.098792,-0.969383,0.345056,1.628463,0.124076,1,0.4712759256362915,1.7762812376022339,-0.17502737045288086,14.859145969500092,-5.440481306145059,1.8460527114764944,3,-0.56087327003479,2.099942684173584,-0.24032585322856903,-14.954048965137378,-6.3094594061341125,2.186800086332474
4061.850923999,1.008675999999923,False,0,0.999814,0.001750,0.005313,0.018434,-0.098274,-0.073853,0.104810,1,0.095995,0.028164,0.140023,0.985081,-0.602601,1.805436,0.052731,2,0.208973,0.082601,-0.098538,-0.969432,0.345126,1.628370,0.124079,1,0.4727708101272583,1.7742663621902466,-0.1742842197418213,14.920355441289562,-5.422103573012861,1.8444262935013724,3,-0.5720487236976624,2.115427255630493,-0.24164114892482758,-15.131872801542668,-6.292441097544066,2.204691057949434
