Current Time,Relative Time,Button Pushed,Zig ID,Zig X,Zig Y,Zig Z,Zig Qw,Zig Qx,Zig Qy,Zig Qz,P1 ID,P1 X,P1 Y,P1 Z,P1 Qw,P1 Qx,P1 Qy,P1 Qz,P2 ID,P2 X,P2 Y,P2 Z,P2 Qw,P2 Qx,P2 Qy,P2 Qz,Zig 1 ID,Zig 1 X,Zig 1 Y,Zig 1 Z,Zig 1 Yaw,Zig 1 Pitch,Zig 1 Distance,Zig 2 ID,Zig 2 X,Zig 2 Y,Zig 2 Z,Zig 2 Yaw,Zig 2 Pitch,Zig 2 Distance
2854.394123999,0.0,False,0,0.999814,0.001681,0.005325,0.018475,-0.098196,-0.073808,0.104835,1,-0.108666,0.010212,-0.248501,-0.962463,-0.647522,2.052237,0.035728,2,-0.063364,-0.027605,0.072158,0.994996,0.346022,1.615113,0.094214,0,-0.4995017647743225,1.8610997200012207,-0.19013015925884247,-15.023596731019612,-5.6350318984279415,1.93632219897957,1,0.4745503067970276,1.7140923738479614,-0.2014237940311432,15.474868314727654,-6.461242134776652,1.7899391622529501
2854.689422999,0.2952989999998863,False,0,0.999813,0.001606,0.005390,0.018500,-0.098195,-0.073812,0.104840,1,-0.108865,0.011039,-0.248146,-0.962523,-0.647995,2.053535,0.035389,2,-0.063292,-0.027913,0.072114,0.994995,0.345898,1.615101,0.094192,0,-0.5051468014717102,1.8692984580993652,-0.18605758249759674,-15.122036400690154,-5.488516494981752,1.9452679611032033,1,0.4793592095375061,1.7229796648025513,-0.20831909775733948,15.547377906122344,-6.643999616775947,1.8005113228141518
2854.982505999,0.5883819999999105,False,0,0.999813,0.001605,0.005401,0.018495,-0.098195,-0.073810,0.104841,1,-0.108966,0.011982,-0.247715,-0.962611,-0.648716,2.055132,0.034909,2,-0.062932,-0.028483,0.072031,0.995007,0.345721,1.615111,0.094164,0,-0.5097606182098389,1.8662769794464111,-0.18680554628372192,-15.27729032127753,-5.5152747376013,1.9436414185779374,1,0.48471319675445557,1.727979063987732,-0.2176981121301651,15.669271402830619,-6.916315999911337,1.8078304668062433
2855.27408,0.8799560010002097,False,0,0.999813,0.001608,0.005374,0.018493,-0.098196,-0.073813,0.104841,1,-0.108652,0.012945,-0.246691,-0.962897,-0.649362,2.056286,0.034576,2,-0.062502,-0.028863,0.072025,0.995024,0.345627,1.615190,0.094145,0,-0.5028361082077026,1.8652312755584717,-0.19061028957366943,-15.087345811369744,-5.635061636945497,1.941201727160346,1,0.4783262312412262,1.7203923463821411,-0.20749354362487793,15.537697688056586,-6.628076855322727,1.7976649798084439
2855.494779999,1.1006560000000718,False,0,0.999813,0.001603,0.005386,0.018480,-0.098199,-0.073812,0.104839,1,-0.107424,0.014064,-0.245495,-0.963325,-0.650080,2.057051,0.034449,2,-0.062077,-0.028935,0.072205,0.995035,0.345635,1.615332,0.094143,0,-0.5117596387863159,1.8771474361419678,-0.1911783218383789,-15.249730329666935,-5.61181275273264,1.9550267455065677,1,0.4790637195110321,1.7197291851043701,-0.21468783915042877,15.566203543271373,-6.8574149525219745,1.7980715741400746
2855.785265999,1.3911419999999453,False,0,0.999813,0.001565,0.005404,0.018488,-0.098194,-0.073811,0.104840,1,-0.106471,0.014866,-0.244079,-0.963778,-0.650696,2.057432,0.034452,2,-0.061827,-0.028839,0.072486,0.995034,0.345734,1.615491,0.094169,0,-0.504655659198761,1.8632853031158447,-0.18826207518577576,-15.154523262410956,-5.570102053950139,1.9395752277553187,1,0.48322662711143494,1.7329713106155396,-0.2116571068763733,15.580747223545016,-6.70984786967411,1.8114900682745438
2856.065775999,1.6716519999999946,False,0,0.999813,0.001566,0.005417,0.018516,-0.098196,-0.073807,0.104837,1,-0.105847,0.015704,-0.243296,-0.964032,-0.651141,2.057498,0.034430,2,-0.061844,-0.028654,0.072604,0.995029,0.345834,1.615591,0.094190,0,-0.5005666613578796,1.8551045656204224,-0.1880183070898056,-15.100605567796572,-5.5887243830802324,1.9306296422798512,1,0.47872307896614075,1.7210007905960083,-0.20504136383533478,15.544733496274924,-6.547912954928845,1.798071597142439
2856.289134,1.8950100010001734,False,0,0.999813,0.001603,0.005368,0.018506,-0.098200,-0.073812,0.104839,1,-0.104468,0.017142,-0.242915,-0.964253,-0.651829,2.057378,0.034343,2,-0.062147,-0.028337,0.072655,0.995016,0.345999,1.615704,0.094214,0,-0.5015710592269897,1.8646477460861206,-0.19136963784694672,-15.055609261586413,-5.65996274997547,1.9403883845065155,1,0.4736842215061188,1.7288867235183716,-0.2075427770614624,15.32202259421639,-6.604148001005794,1.8045775263956747
2856.537554999,2.143430999999964,False,0,0.999813,0.001589,0.005395,0.018493,-0.098196,-0.073810,0.104841,1,-0.103193,0.018605,-0.243311,-0.964264,-0.652426,2.056965,0.034268,2,-0.062678,-0.028225,0.072802,0.994975,0.346194,1.615753,0.094228,0,-0.5010226368904114,1.8636773824691772,-0.19399744272232056,-15.047369332005314,-5.7403556601518595,1.9395752309169616,1,0.4792466461658478,1.7390601634979248,-0.2160281091928482,15.407032957329523,-6.829048953870629,1.8167761953768766
2856.797398,2.403274001000227,False,0,0.999813,0.001612,0.005390,0.018487,-0.098198,-0.073811,0.104837,1,-0.102286,0.020014,-0.244483,-0.964036,-0.652999,2.056271,0.034188,2,-0.063257,-0.027930,0.072637,0.994959,0.346387,1.615751,0.094235,0,-0.5089141130447388,1.8707832098007202,-0.19470453262329102,-15.218068505440527,-5.734810088056324,1.948520784480487,1,0.4748154878616333,1.730584740638733,-0.2049374133348465,15.34253195555857,-6.514984270476347,1.8062039296351031
2857.101307999,2.70718399999987,False,0,0.999813,0.001573,0.005392,0.018493,-0.098197,-0.073811,0.104843,1,-0.101454,0.020987,-0.245913,-0.963739,-0.653378,2.055223,0.034192,2,-0.063697,-0.027683,0.072431,0.994952,0.346571,1.615698,0.094255,0,-0.4997008442878723,1.8560643196105957,-0.189197838306427,-15.06823543673825,-5.621522355856714,1.9314428581589933,1,0.47295016050338745,1.7259505987167358,-0.21239936351776123,15.324195968679575,-6.76859383428393,1.8021378452142858
